sample_index,split,logit_class_0,logit_class_1,logit_difference_z1_minus_z0,prob_predict_proba_class_0,prob_predict_proba_class_1,prob_softmax_logits_class_0,prob_softmax_logits_class_1,abs_diff_class_0,abs_diff_class_1,actual_target
16848,train,6.021047,-4.954477,-10.975524,0.99998283,1.7115242e-05,0.99998283,1.711524e-05,0.0,1.8189894e-12,0
16849,train,9.170924,-8.45111,-17.622034,1.0,2.2225311e-08,1.0,2.2225311e-08,0.0,0.0,0
16850,train,1.6771843,-1.2576635,-2.9348478,0.9495424,0.05045755,0.9495424,0.050457552,0.0,3.7252903e-09,0
16851,train,4.2005296,-3.8439507,-8.04448,0.9996792,0.0003207652,0.9996792,0.00032076516,0.0,2.910383e-11,0
16852,train,4.3526077,-3.679868,-8.032475,0.9996754,0.00032463792,0.9996754,0.00032463792,0.0,0.0,0
16853,train,8.494614,-7.730562,-16.225176,0.9999999,8.9845344e-08,0.9999999,8.9845344e-08,0.0,0.0,0
16854,train,7.211339,-7.5865183,-14.797857,0.99999964,3.7443124e-07,0.99999964,3.7443124e-07,0.0,0.0,0
16855,train,9.138529,-8.664534,-17.803062,1.0,1.8545059e-08,1.0,1.854506e-08,0.0,1.7763568e-15,0
16856,train,5.2911496,-4.934843,-10.225992,0.99996376,3.6215315e-05,0.99996376,3.6215315e-05,0.0,0.0,0
16857,train,6.296564,-5.4405036,-11.737068,0.999992,7.991947e-06,0.999992,7.991947e-06,0.0,0.0,0
16858,train,5.8815994,-5.1102915,-10.991891,0.9999832,1.6837403e-05,0.9999832,1.6837403e-05,0.0,0.0,0
16859,train,18.182156,-17.01887,-35.201027,1.0,5.1568943e-16,1.0,5.1568943e-16,0.0,0.0,0
16860,train,12.920055,-11.730038,-24.650093,1.0,1.9706096e-11,1.0,1.9706094e-11,0.0,1.7347235e-18,0
16861,train,7.271176,-6.753984,-14.02516,0.99999917,8.108679e-07,0.99999917,8.108679e-07,0.0,0.0,0
16862,train,6.5204597,-5.6810856,-12.201546,0.999995,5.022661e-06,0.999995,5.022661e-06,0.0,0.0,0
16863,train,0.70798796,-0.46085826,-1.1688462,0.7629364,0.2370636,0.7629364,0.2370636,0.0,0.0,0
16864,train,-4.2847676,5.3121195,9.596888,6.793525e-05,0.99993205,6.793525e-05,0.99993205,0.0,0.0,1
16865,train,9.39879,-9.86718,-19.26597,1.0,4.2943302e-09,1.0,4.2943302e-09,0.0,0.0,0
16866,train,9.1650305,-9.4640045,-18.629036,1.0,8.119186e-09,1.0,8.119186e-09,0.0,0.0,0
16867,train,14.678077,-13.442543,-28.12062,1.0,6.1287173e-13,1.0,6.1287173e-13,0.0,0.0,0
16868,train,-0.32853365,0.6277485,0.95628214,0.27762318,0.7223768,0.27762318,0.7223768,0.0,0.0,0
16869,train,15.683117,-14.892299,-30.575417,1.0,5.263387e-14,1.0,5.263387e-14,0.0,0.0,0
16870,train,12.63708,-12.200042,-24.837122,1.0,1.6344625e-11,1.0,1.6344625e-11,0.0,0.0,0
16871,train,7.0984654,-6.560628,-13.659094,0.9999988,1.169312e-06,0.9999988,1.1693121e-06,0.0,1.1368684e-13,0
16872,train,2.7358763,-2.3860376,-5.121914,0.9940707,0.0059292275,0.9940707,0.0059292307,0.0,3.259629e-09,0
16873,train,5.135251,-4.83295,-9.968201,0.99995315,4.6864618e-05,0.99995315,4.6864618e-05,0.0,0.0,0
16874,train,3.6683176,-3.4565597,-7.124877,0.9991959,0.0008041848,0.9991959,0.00080418476,0.0,5.820766e-11,0
16875,train,3.3443232,-3.12936,-6.4736834,0.99845886,0.0015411511,0.99845886,0.0015411511,0.0,0.0,0
16876,train,-3.3782768,4.1622553,7.540532,0.00053083303,0.9994692,0.0005308331,0.9994692,5.820766e-11,0.0,1
16877,train,13.01648,-12.614691,-25.631172,1.0,7.38794e-12,1.0,7.38794e-12,0.0,0.0,0
16878,train,16.324333,-14.839297,-31.163631,1.0,2.9228522e-14,1.0,2.922852e-14,0.0,3.3881318e-21,0
16879,train,9.223648,-9.462704,-18.686352,1.0,7.666913e-09,1.0,7.666912e-09,0.0,8.881784e-16,0
16880,train,-0.18556407,0.5011969,0.686761,0.33475396,0.665246,0.334754,0.66524595,2.9802322e-08,5.9604645e-08,1
16881,train,11.175249,-10.320011,-21.49526,1.0,4.6209056e-10,1.0,4.6209053e-10,0.0,2.7755576e-17,0
16882,train,-3.4662552,5.261823,8.728079,0.0001619471,0.999838,0.0001619471,0.999838,0.0,0.0,1
16883,train,-3.8146715,4.660597,8.475268,0.00020851972,0.99979144,0.00020851972,0.99979144,0.0,0.0,1
16884,train,4.9536376,-4.6873813,-9.641019,0.99993503,6.500257e-05,0.99993503,6.500256e-05,0.0,7.275958e-12,0
16885,train,12.539,-11.661366,-24.200367,1.0,3.0896848e-11,1.0,3.0896844e-11,0.0,3.469447e-18,0
16886,train,9.526432,-7.9678817,-17.494314,1.0,2.5253168e-08,1.0,2.5253168e-08,0.0,0.0,0
16887,train,11.782929,-11.296203,-23.079132,1.0,9.481134e-11,1.0,9.481134e-11,0.0,0.0,0
16888,train,6.543665,-6.4567695,-13.000435,0.99999774,2.2593415e-06,0.99999774,2.2593415e-06,0.0,0.0,0
16889,train,16.248562,-15.100565,-31.349127,1.0,2.4279918e-14,1.0,2.4279918e-14,0.0,0.0,0
16890,train,11.39991,-10.832926,-22.232836,1.0,2.21005e-10,1.0,2.21005e-10,0.0,0.0,0
16891,train,10.349393,-9.678141,-20.027534,1.0,2.0051751e-09,1.0,2.0051751e-09,0.0,0.0,0
16892,train,7.976695,-8.19681,-16.173504,0.9999999,9.4609874e-08,0.9999999,9.460987e-08,0.0,7.1054274e-15,0
16893,train,3.8561544,-3.7073612,-7.5635157,0.99948126,0.000518778,0.99948126,0.00051877793,0.0,5.820766e-11,0
16894,train,9.968694,-9.125935,-19.094627,1.0,5.0969304e-09,1.0,5.0969304e-09,0.0,0.0,0
16895,train,9.695125,-9.136821,-18.831945,1.0,6.628115e-09,1.0,6.6281154e-09,0.0,4.440892e-16,0
16896,train,5.2616086,-4.5678816,-9.829491,0.9999461,5.3837273e-05,0.9999461,5.3837277e-05,0.0,3.637979e-12,0
16897,train,6.816762,-6.889298,-13.70606,0.9999989,1.1156621e-06,0.9999989,1.1156632e-06,0.0,1.0231815e-12,0
16898,train,14.789236,-13.5337715,-28.323008,1.0,5.0058167e-13,1.0,5.005807e-13,0.0,9.75782e-19,0
16899,train,4.4793787,-3.8519735,-8.331352,0.99975926,0.00024078817,0.99975926,0.00024078815,0.0,1.4551915e-11,0
16900,train,6.540437,-6.488417,-13.028854,0.99999785,2.1960361e-06,0.99999785,2.1960363e-06,0.0,2.2737368e-13,0
16901,train,14.433613,-13.689362,-28.122974,1.0,6.1143094e-13,1.0,6.1143094e-13,0.0,0.0,0
16902,train,10.753747,-9.378149,-20.131897,1.0,1.8064595e-09,1.0,1.8064596e-09,0.0,1.110223e-16,0
16903,train,5.7941957,-5.3382773,-11.132473,0.99998534,1.462925e-05,0.99998534,1.46292505e-05,0.0,9.094947e-13,0
16904,train,6.3634853,-6.716419,-13.079905,0.99999785,2.0867417e-06,0.99999785,2.0867417e-06,0.0,0.0,0
16905,train,1.0604391,-1.1194013,-2.1798406,0.89842457,0.10157548,0.89842457,0.10157548,0.0,0.0,0
16906,train,6.9454746,-6.5265207,-13.471995,0.99999857,1.409893e-06,0.99999857,1.409893e-06,0.0,0.0,0
16907,train,10.91979,-10.2945795,-21.21437,1.0,6.119499e-10,1.0,6.119499e-10,0.0,0.0,0
16908,train,11.469212,-10.821604,-22.290815,1.0,2.0855562e-10,1.0,2.0855562e-10,0.0,0.0,0
16909,train,7.2854896,-6.927893,-14.213383,0.9999993,6.7174744e-07,0.9999993,6.7174744e-07,0.0,0.0,0
16910,train,6.6479654,-6.847995,-13.49596,0.99999857,1.3765067e-06,0.99999857,1.3765066e-06,0.0,1.1368684e-13,0
16911,train,13.33895,-12.31586,-25.65481,1.0,7.2153533e-12,1.0,7.2153537e-12,0.0,4.3368087e-19,0
16912,train,7.1216726,-6.76762,-13.889293,0.99999905,9.2887313e-07,0.99999905,9.2887313e-07,0.0,0.0,0
16913,train,9.562178,-8.9150305,-18.477207,1.0,9.450416e-09,1.0,9.450416e-09,0.0,0.0,0
16914,train,6.862703,-6.285588,-13.148291,0.9999981,1.9488084e-06,0.9999981,1.9488084e-06,0.0,0.0,0
16915,train,3.9304755,-4.09922,-8.0296955,0.99967444,0.00032554133,0.99967444,0.0003255413,0.0,2.910383e-11,0
16916,train,9.238415,-8.994051,-18.232466,1.0,1.207093e-08,1.0,1.207093e-08,0.0,0.0,0
16917,train,5.251577,-4.4533687,-9.704946,0.99993896,6.097744e-05,0.99993896,6.0977443e-05,0.0,3.637979e-12,0
16918,train,4.343626,-3.812396,-8.156022,0.999713,0.00028691944,0.999713,0.0002869194,0.0,2.910383e-11,0
16919,train,18.021963,-17.106297,-35.128258,1.0,5.5461483e-16,1.0,5.5461483e-16,0.0,0.0,0
16920,train,8.389621,-7.7859163,-16.175537,0.9999999,9.44177e-08,0.9999999,9.44177e-08,0.0,0.0,0
16921,train,10.232834,-8.763611,-18.996445,1.0,5.6227516e-09,1.0,5.622751e-09,0.0,4.440892e-16,0
16922,train,9.638071,-8.449073,-18.087143,1.0,1.3958978e-08,1.0,1.3958978e-08,0.0,0.0,0
16923,train,7.890371,-7.5612936,-15.451664,0.99999976,1.947276e-07,0.99999976,1.947276e-07,0.0,0.0,0
16924,train,8.011626,-8.288291,-16.299917,0.9999999,8.3375e-08,0.9999999,8.3375e-08,0.0,0.0,0
16925,train,7.4299507,-6.1287622,-13.558713,0.9999987,1.2927818e-06,0.9999987,1.2927818e-06,0.0,0.0,0
16926,train,4.894806,-4.5174713,-9.412277,0.99991834,8.170798e-05,0.99991834,8.170798e-05,0.0,0.0,0
16927,train,5.002124,-4.38215,-9.384274,0.99991596,8.402824e-05,0.99991596,8.4028245e-05,0.0,7.275958e-12,0
16928,train,7.315502,-7.4429836,-14.758486,0.99999964,3.894672e-07,0.99999964,3.894672e-07,0.0,0.0,0
16929,train,1.7432711,-1.3773023,-3.1205735,0.95773345,0.04226655,0.95773345,0.042266548,0.0,3.7252903e-09,0
16930,train,-3.9366117,5.3640165,9.300629,9.135843e-05,0.9999087,9.135842e-05,0.9999087,7.275958e-12,0.0,1
16931,train,2.7360563,-2.1327124,-4.8687687,0.9923758,0.007624244,0.9923758,0.0076242443,0.0,4.656613e-10,0
16932,train,13.462569,-13.016182,-26.478752,1.0,3.1653668e-12,1.0,3.165367e-12,0.0,2.1684043e-19,0
16933,train,5.2847905,-4.52725,-9.81204,0.99994516,5.478494e-05,0.99994516,5.478494e-05,0.0,0.0,0
16934,train,2.2275443,-2.183458,-4.411002,0.98800266,0.011997319,0.98800266,0.011997319,0.0,0.0,0
16935,train,5.465587,-4.861616,-10.327204,0.9999672,3.2729407e-05,0.9999672,3.2729407e-05,0.0,0.0,0
16936,train,7.524278,-7.2251606,-14.749439,0.99999964,3.9300653e-07,0.99999964,3.9300656e-07,0.0,2.842171e-14,0
16937,train,8.907119,-8.017149,-16.924267,1.0,4.465646e-08,1.0,4.465646e-08,0.0,0.0,0
16938,train,3.935988,-3.9822667,-7.918255,0.99963605,0.00036390458,0.99963605,0.0003639046,0.0,2.910383e-11,0
16939,train,8.453059,-7.806217,-16.259277,0.9999999,8.683315e-08,0.9999999,8.683314e-08,0.0,7.1054274e-15,0
16940,train,14.056646,-13.116614,-27.17326,1.0,1.5805318e-12,1.0,1.5805318e-12,0.0,0.0,0
16941,train,1.5236915,-1.276658,-2.8003497,0.9426948,0.057305284,0.9426948,0.057305288,0.0,3.7252903e-09,0
16942,train,5.138207,-4.1259394,-9.264147,0.9999052,9.475257e-05,0.9999052,9.475256e-05,0.0,7.275958e-12,0
16943,train,1.3353714,-1.1053879,-2.4407592,0.9198831,0.08011695,0.9198831,0.08011695,0.0,0.0,0
16944,train,20.30975,-20.692873,-41.002625,1.0,1.5587858e-18,1.0,1.5587857e-18,0.0,1.0339758e-25,0
16945,train,14.373096,-13.096714,-27.46981,1.0,1.1749324e-12,1.0,1.1749324e-12,0.0,0.0,0
16946,train,-3.7970495,4.606826,8.403875,0.00022394741,0.99977607,0.00022394741,0.99977607,0.0,0.0,1
16947,train,-3.0708184,4.504781,7.575599,0.00051254994,0.9994874,0.0005125502,0.9994874,2.3283064e-10,0.0,1
16948,train,6.2695613,-5.6982255,-11.967787,0.9999937,6.3453194e-06,0.9999937,6.3453194e-06,0.0,0.0,0
16949,train,15.185855,-14.140802,-29.326656,1.0,1.8348264e-13,1.0,1.8348264e-13,0.0,0.0,0
16950,train,9.073956,-8.631492,-17.705448,1.0,2.0446622e-08,1.0,2.044662e-08,0.0,1.7763568e-15,0
16951,train,14.8764515,-14.056255,-28.932707,1.0,2.7207278e-13,1.0,2.7207278e-13,0.0,0.0,0
16952,train,12.355421,-11.712195,-24.067616,1.0,3.5283155e-11,1.0,3.5283155e-11,0.0,0.0,0
16953,train,7.446223,-6.7088976,-14.155121,0.9999993,7.120472e-07,0.9999993,7.1204727e-07,0.0,5.684342e-14,0
16954,train,8.867178,-8.069873,-16.93705,1.0,4.4089248e-08,1.0,4.408925e-08,0.0,3.5527137e-15,0
16955,train,6.9561605,-6.7631197,-13.71928,0.9999989,1.1010114e-06,0.9999989,1.1010114e-06,0.0,0.0,0
16956,train,13.575784,-14.454715,-28.030499,1.0,6.7067044e-13,1.0,6.7067044e-13,0.0,0.0,0
16957,train,5.6948514,-5.158405,-10.853256,0.9999807,1.9341152e-05,0.9999807,1.9341152e-05,0.0,0.0,0
16958,train,4.4662275,-4.292019,-8.758246,0.9998429,0.00015713526,0.9998429,0.00015713526,0.0,0.0,0
16959,train,7.5083656,-6.5522976,-14.060663,0.99999917,7.8258444e-07,0.99999917,7.8258444e-07,0.0,0.0,0
16960,train,10.998353,-10.104694,-21.103046,1.0,6.840115e-10,1.0,6.8401146e-10,0.0,5.551115e-17,0
16961,train,6.36278,-5.3073854,-11.670166,0.9999914,8.544911e-06,0.9999914,8.544911e-06,0.0,0.0,0
16962,train,8.259083,-7.870013,-16.129097,0.9999999,9.890588e-08,0.9999999,9.890588e-08,0.0,0.0,0
16963,train,5.2905307,-4.980888,-10.271419,0.9999654,3.460705e-05,0.9999654,3.460705e-05,0.0,0.0,0
16964,train,2.5427105,-2.0907583,-4.6334686,0.99037254,0.009627393,0.99037254,0.009627393,0.0,0.0,0
16965,train,-3.5983782,5.466647,9.065025,0.00011562701,0.99988437,0.00011562701,0.99988437,0.0,0.0,1
16966,train,8.230263,-7.414736,-15.644999,0.9999999,1.604957e-07,0.9999999,1.6049572e-07,0.0,1.4210855e-14,0
16967,train,16.10861,-15.054031,-31.162642,1.0,2.9257467e-14,1.0,2.9257467e-14,0.0,0.0,0
16968,train,11.1619215,-10.5988245,-21.760746,1.0,3.5434644e-10,1.0,3.543464e-10,0.0,2.7755576e-17,0
16969,train,6.092836,-5.334854,-11.4276905,0.99998915,1.0889611e-05,0.99998915,1.088961e-05,0.0,9.094947e-13,0
16970,train,17.081915,-15.911726,-32.99364,1.0,4.688607e-15,1.0,4.688607e-15,0.0,0.0,0
16971,train,9.604216,-8.643913,-18.248129,1.0,1.1883334e-08,1.0,1.1883335e-08,0.0,8.881784e-16,0
16972,train,9.470079,-8.853884,-18.323963,1.0,1.101545e-08,1.0,1.1015492e-08,0.0,4.1744386e-14,0
16973,train,7.748761,-7.5024614,-15.251223,0.99999976,2.3794581e-07,0.99999976,2.3794583e-07,0.0,1.4210855e-14,0
16974,train,5.853151,-4.9974093,-10.85056,0.99998057,1.9393365e-05,0.99998057,1.9393363e-05,0.0,1.8189894e-12,0
16975,train,9.638597,-9.800444,-19.439041,1.0,3.6118666e-09,1.0,3.6118666e-09,0.0,0.0,0
16976,train,9.429565,-8.648601,-18.078167,1.0,1.4084837e-08,1.0,1.4084838e-08,0.0,8.881784e-16,0
16977,train,-0.57715845,1.1196957,1.6968541,0.15487657,0.8451234,0.15487657,0.8451234,0.0,0.0,0
16978,train,10.933367,-10.055239,-20.988605,1.0,7.669454e-10,1.0,7.6694545e-10,0.0,5.551115e-17,0
16979,train,5.887579,-5.0664883,-10.954067,0.9999825,1.7486442e-05,0.9999825,1.7486442e-05,0.0,0.0,0
16980,train,-7.4128695,9.398298,16.811169,5.0003706e-08,1.0,5.0003706e-08,1.0,0.0,0.0,1
16981,train,3.0635545,-2.7422142,-5.805769,0.9969989,0.0030011055,0.9969989,0.0030011053,0.0,2.3283064e-10,0
16982,train,9.693336,-10.20428,-19.897615,1.0,2.2833655e-09,1.0,2.2833655e-09,0.0,0.0,0
16983,train,3.3787835,-3.2134826,-6.592266,0.99863094,0.0013690529,0.99863094,0.001369053,0.0,1.1641532e-10,0
16984,train,7.2781453,-6.6250687,-13.9032135,0.99999905,9.160321e-07,0.99999905,9.160321e-07,0.0,0.0,0
16985,train,7.9048524,-7.0397844,-14.944637,0.99999964,3.2331536e-07,0.99999964,3.233154e-07,0.0,2.842171e-14,0
16986,train,2.4400282,-2.161738,-4.601766,0.9900656,0.009934416,0.9900656,0.009934415,0.0,9.313226e-10,0
16987,train,-0.91717964,1.3790119,2.2961915,0.09143888,0.90856117,0.09143888,0.90856117,0.0,0.0,1
16988,train,4.8622637,-4.5621862,-9.42445,0.9999193,8.071948e-05,0.9999193,8.071948e-05,0.0,0.0,0
16989,train,7.1319213,-6.6257076,-13.757629,0.9999989,1.0595879e-06,0.9999989,1.0595879e-06,0.0,0.0,0
16990,train,-0.49045572,0.95326024,1.4437159,0.19097058,0.80902946,0.19097058,0.80902946,0.0,0.0,0
16991,train,12.403091,-13.143625,-25.546717,1.0,8.038998e-12,1.0,8.038997e-12,0.0,8.6736174e-19,0
16992,train,8.002154,-7.998926,-16.00108,0.9999999,1.1241374e-07,0.9999999,1.1241374e-07,0.0,0.0,0
16993,train,12.294735,-12.127058,-24.421793,1.0,2.4759968e-11,1.0,2.4759967e-11,0.0,1.7347235e-18,0
16994,train,0.8978313,-0.7142385,-1.6120698,0.8336985,0.16630143,0.8336985,0.16630143,0.0,0.0,0
16995,train,8.715158,-7.929075,-16.644234,1.0,5.9088254e-08,1.0,5.908825e-08,0.0,3.5527137e-15,0
16996,train,15.61186,-14.685693,-30.297554,1.0,6.9492745e-14,1.0,6.9492745e-14,0.0,0.0,0
16997,train,7.462626,-7.0565205,-14.519146,0.9999995,4.947831e-07,0.9999995,4.94783e-07,0.0,5.684342e-14,0
16998,train,4.424553,-3.7027426,-8.1272955,0.99970466,0.00029527815,0.99970466,0.00029527873,0.0,5.820766e-10,0
16999,train,9.34657,-8.333178,-17.679749,1.0,2.0978863e-08,1.0,2.0978904e-08,0.0,4.0856207e-14,0
17000,train,12.080291,-11.62137,-23.70166,1.0,5.0874457e-11,1.0,5.087446e-11,0.0,3.469447e-18,0
17001,train,4.227683,-4.045116,-8.272799,0.9997447,0.00025530445,0.9997447,0.00025530445,0.0,0.0,0
17002,train,13.850102,-12.729729,-26.57983,1.0,2.8610564e-12,1.0,2.8610564e-12,0.0,0.0,0
17003,train,6.2869935,-5.6453304,-11.932323,0.99999344,6.5743816e-06,0.99999344,6.574382e-06,0.0,4.5474735e-13,0
17004,train,3.5062423,-3.5350428,-7.041285,0.9991258,0.00087423646,0.9991258,0.00087423646,0.0,0.0,0
17005,train,8.873819,-7.934573,-16.808392,1.0,5.0142766e-08,1.0,5.0142763e-08,0.0,3.5527137e-15,0
17006,train,3.9377635,-3.2660835,-7.203847,0.9992568,0.00074316654,0.9992568,0.0007431665,0.0,5.820766e-11,0
17007,train,15.586098,-14.934425,-30.520523,1.0,5.5603898e-14,1.0,5.56039e-14,0.0,3.3881318e-21,0
17008,train,12.881342,-12.331701,-25.213043,1.0,1.1223142e-11,1.0,1.1223143e-11,0.0,8.6736174e-19,0
17009,train,12.658599,-11.921968,-24.580566,1.0,2.1124949e-11,1.0,2.1124947e-11,0.0,1.7347235e-18,0
17010,train,5.279128,-5.45137,-10.730497,0.9999782,2.186728e-05,0.9999782,2.1867278e-05,0.0,1.8189894e-12,0
17011,train,7.290694,-6.811282,-14.101976,0.9999993,7.509122e-07,0.9999993,7.509122e-07,0.0,0.0,0
17012,train,11.740912,-12.497459,-24.238373,1.0,2.974462e-11,1.0,2.974462e-11,0.0,0.0,0
17013,train,0.706598,-0.29531783,-1.0019158,0.73143506,0.2685649,0.73143506,0.2685649,0.0,0.0,0
17014,train,9.364177,-8.265511,-17.629688,1.0,2.2055843e-08,1.0,2.2055843e-08,0.0,0.0,0
17015,train,9.152891,-8.217693,-17.370584,1.0,2.8579262e-08,1.0,2.8579262e-08,0.0,0.0,0
17016,train,6.5112348,-5.859332,-12.370567,0.9999957,4.241593e-06,0.9999957,4.241593e-06,0.0,0.0,0
17017,train,11.03434,-10.636483,-21.670822,1.0,3.8768727e-10,1.0,3.8768724e-10,0.0,2.7755576e-17,0
17018,train,5.3451667,-4.6927204,-10.037888,0.99995625,4.37101e-05,0.99995625,4.3710097e-05,0.0,3.637979e-12,0
17019,train,11.030436,-11.706621,-22.737057,1.0,1.334817e-10,1.0,1.334817e-10,0.0,0.0,0
17020,train,17.094519,-16.13353,-33.22805,1.0,3.708866e-15,1.0,3.7088663e-15,0.0,4.2351647e-22,0
17021,train,7.721772,-6.628457,-14.350229,0.9999994,5.8583373e-07,0.9999994,5.8583373e-07,0.0,0.0,0
17022,train,14.808835,-13.768953,-28.57779,1.0,3.8799291e-13,1.0,3.8799294e-13,0.0,2.7105054e-20,0
17023,train,7.4117637,-7.292406,-14.70417,0.99999964,4.112064e-07,0.99999964,4.1120637e-07,0.0,2.842171e-14,0
17024,train,-0.373639,0.8085136,1.1821525,0.2346654,0.76533467,0.23466541,0.76533467,1.4901161e-08,0.0,0
17025,train,6.7340217,-6.160752,-12.8947735,0.9999975,2.5111342e-06,0.9999975,2.5111342e-06,0.0,0.0,0
17026,train,0.11897135,0.16266277,0.043691427,0.48907888,0.5109211,0.48907888,0.5109211,0.0,0.0,0
17027,train,6.989105,-6.582906,-13.572011,0.9999987,1.275704e-06,0.9999987,1.2757041e-06,0.0,1.1368684e-13,0
17028,train,-3.369866,4.47019,7.840056,0.00039349214,0.99960655,0.00039349214,0.99960655,0.0,0.0,1
17029,train,4.061854,-3.556216,-7.6180696,0.99950874,0.0004912482,0.99950874,0.0004912482,0.0,0.0,0
17030,train,10.09089,-8.972639,-19.06353,1.0,5.257922e-09,1.0,5.257922e-09,0.0,0.0,0
17031,train,7.424198,-6.9835453,-14.407743,0.9999994,5.5309056e-07,0.9999994,5.5309056e-07,0.0,0.0,0
17032,train,3.9612188,-3.6617353,-7.6229544,0.9995111,0.0004888556,0.9995111,0.0004888556,0.0,0.0,0
17033,train,4.6765094,-4.740477,-9.416986,0.9999187,8.132413e-05,0.9999187,8.1324135e-05,0.0,7.275958e-12,0
17034,train,12.283763,-11.897648,-24.181412,1.0,3.148809e-11,1.0,3.1488093e-11,0.0,3.469447e-18,0
17035,train,13.988674,-13.438991,-27.427666,1.0,1.225508e-12,1.0,1.225508e-12,0.0,0.0,0
17036,train,3.4649963,-3.4210753,-6.8860717,0.9989792,0.0010208772,0.9989792,0.0010208773,0.0,1.1641532e-10,0
17037,train,14.857521,-13.450741,-28.308262,1.0,5.080168e-13,1.0,5.0801686e-13,0.0,5.421011e-20,0
17038,train,3.22628,-2.4788327,-5.7051125,0.9966821,0.003317858,0.9966821,0.0033178583,0.0,2.3283064e-10,0
17039,train,4.1324735,-3.9000244,-8.032497,0.9996754,0.0003246308,0.9996754,0.0003246308,0.0,0.0,0
17040,train,4.797911,-4.072814,-8.870726,0.9998596,0.00014042092,0.9998596,0.00014042092,0.0,0.0,0
17041,train,1.3037311,-1.1575842,-2.4613152,0.921385,0.078615025,0.921385,0.07861503,0.0,7.450581e-09,0
17042,train,10.912918,-10.82446,-21.737377,1.0,3.6272463e-10,1.0,3.6272463e-10,0.0,0.0,0
17043,train,10.270238,-10.878418,-21.148655,1.0,6.5351546e-10,1.0,6.5351546e-10,0.0,0.0,0
17044,train,-4.4305468,5.4301815,9.860728,5.2181607e-05,0.9999478,5.2181604e-05,0.9999478,3.637979e-12,0.0,1
17045,train,-2.8138063,4.8143663,7.628173,0.00048631243,0.99951375,0.00048631243,0.99951375,0.0,0.0,1
17046,train,6.4984994,-6.185457,-12.683956,0.9999969,3.1004627e-06,0.9999969,3.1004627e-06,0.0,0.0,0
17047,train,10.329426,-9.912201,-20.241627,1.0,1.6187255e-09,1.0,1.6187255e-09,0.0,0.0,0
17048,train,6.2060857,-5.7703395,-11.976425,0.9999937,6.2907425e-06,0.9999937,6.2907425e-06,0.0,0.0,0
17049,train,6.2675314,-5.556967,-11.824498,0.9999927,7.3228903e-06,0.9999927,7.3228907e-06,0.0,4.5474735e-13,0
17050,train,1.3061348,-1.2468327,-2.5529675,0.9277726,0.07222737,0.9277726,0.07222737,0.0,0.0,0
17051,train,-3.2630665,4.0587616,7.321828,0.0006605164,0.9993395,0.0006605164,0.9993395,0.0,0.0,1
17052,train,-0.5057857,0.9873153,1.493101,0.18345673,0.8165433,0.18345673,0.8165433,0.0,0.0,1
17053,train,-0.39166886,0.524279,0.91594785,0.28578427,0.71421576,0.28578424,0.71421576,2.9802322e-08,0.0,0
17054,train,9.348935,-8.863848,-18.212784,1.0,1.23108626e-08,1.0,1.2310862e-08,0.0,8.881784e-16,0
17055,train,6.9835553,-6.637416,-13.620972,0.9999988,1.2147492e-06,0.9999988,1.2147493e-06,0.0,1.1368684e-13,0
17056,train,7.479334,-7.048793,-14.528127,0.9999995,4.903594e-07,0.9999995,4.903594e-07,0.0,0.0,0
17057,train,11.462294,-10.433382,-21.895676,1.0,3.096199e-10,1.0,3.096199e-10,0.0,0.0,0
17058,train,6.8599653,-6.3215847,-13.18155,0.9999981,1.885058e-06,0.9999981,1.885058e-06,0.0,0.0,0
17059,train,16.900023,-15.481074,-32.381096,1.0,8.651048e-15,1.0,8.651048e-15,0.0,0.0,0
17060,train,7.530128,-7.4344883,-14.964617,0.99999964,3.169198e-07,0.99999964,3.169198e-07,0.0,0.0,0
17061,train,6.2218723,-5.7699194,-11.991792,0.9999938,6.194815e-06,0.9999938,6.194815e-06,0.0,0.0,0
17062,train,14.665016,-13.604729,-28.269745,1.0,5.279658e-13,1.0,5.2796585e-13,0.0,5.421011e-20,0
17063,train,3.7722182,-3.7458763,-7.5180945,0.9994572,0.0005428717,0.9994572,0.0005428717,0.0,0.0,0
17064,train,9.129381,-8.786442,-17.915823,1.0,1.6567498e-08,1.0,1.6567498e-08,0.0,0.0,0
17065,train,12.030821,-10.95641,-22.987232,1.0,1.03937414e-10,1.0,1.03937414e-10,0.0,0.0,0
17066,train,-4.9434156,7.478793,12.422209,4.0281116e-06,0.99999595,4.0281116e-06,0.99999595,0.0,0.0,1
17067,train,6.3432546,-6.029093,-12.372347,0.9999957,4.2340516e-06,0.9999957,4.2340516e-06,0.0,0.0,0
17068,train,14.095174,-13.035639,-27.130814,1.0,1.6490635e-12,1.0,1.6490634e-12,0.0,1.0842022e-19,0
17069,train,6.3594284,-6.33723,-12.696659,0.9999969,3.0613267e-06,0.9999969,3.0613264e-06,0.0,2.2737368e-13,0
17070,train,12.008046,-10.941013,-22.949059,1.0,1.0798179e-10,1.0,1.0798178e-10,0.0,6.938894e-18,0
